player_id,batsman,bat_hand,matches_played,runs_scored,balls_faced,batting_strike_rate,dismissals,boundary_runs,boundary_balls,4s,6s,dots,dot_percent,boundary_percent,batting_average,Country
277472,Darren Bravo,LHB,85,1808,1541,117.33,67,1068,211,99,112,668,43.35,59.07,26.99,West Indies
826901,Daniel Sams,RHB,131,1808,1202,150.42,109,1112,223,113,110,416,34.61,61.5,16.59,Australia
55870,Sean Williams,LHB,90,1798,1420,126.62,76,972,220,174,46,500,35.21,54.06,23.66,Zimbabwe
605661,Ryan Rickelton,LHB,68,1798,1324,135.8,66,1098,236,159,77,520,39.27,61.07,27.24,South Africa
990081,Mohammad Naim,LHB,82,1784,1661,107.41,77,988,224,178,46,741,44.61,55.38,23.17,Bangladesh
45955,Heino Kuhn,RHB,73,1780,1381,128.89,63,838,190,151,39,415,30.05,47.08,28.25,South Africa
288992,Chris Jordan,RHB,171,1780,1316,135.26,106,1038,212,117,95,473,35.94,58.31,16.79,England
1170265,Tilak Varma,LHB,60,1777,1235,143.89,44,1082,228,143,85,394,31.9,60.89,40.39,India
531312,Simon Ssesazi,LHB,64,1771,1412,125.42,53,1086,244,189,55,582,41.22,61.32,33.42,Uganda
776695,Matt Critchley,RHB,100,1769,1420,124.58,80,872,187,125,62,450,31.69,49.29,22.11,England
44932,Jean-Paul Duminy,LHB,71,1764,1416,124.58,51,918,192,117,75,477,33.69,52.04,34.59,South Africa
1119026,Devdutt Padikkal,LHB,72,1756,1416,124.01,71,1062,241,192,49,569,40.18,60.48,24.73,India
990031,Towhid Hridoy,RHB,65,1750,1298,134.82,56,998,215,146,69,436,33.59,57.03,31.25,Bangladesh
25490,Richie Berrington,RHB,64,1746,1276,136.83,51,950,205,140,65,410,32.13,54.41,34.24,Scotland
334337,Peter Handscomb,RHB,96,1736,1476,117.62,79,752,169,131,38,477,32.32,43.32,21.97,Australia
1161031,Saim Ayub,LHB,69,1733,1230,140.89,68,1218,257,162,95,526,42.76,70.28,25.49,Pakistan
909225,Paul Walter,LHB,103,1732,1215,142.55,82,1050,221,138,83,380,31.28,60.62,21.12,England
572199,Ryan Higgins,RHB,90,1721,1240,138.79,65,954,206,141,65,373,30.08,55.43,26.48,England
44410,Farhaan Behardien,RHB,78,1719,1280,134.3,51,796,169,109,60,320,25.0,46.31,33.71,South Africa
550133,Mosaddek Hossain,RHB,108,1716,1529,112.23,79,856,190,142,48,580,37.93,49.88,21.72,Bangladesh
36948,Anton Devcich,LHB,70,1708,1198,142.57,66,1154,253,182,71,453,37.81,67.56,25.88,New Zealand
630174,Delray Rawlins,LHB,76,1707,1157,147.54,62,1120,229,127,102,404,34.92,65.61,27.53,Bermuda
868003,Syed Aziz,LHB,71,1705,1240,137.5,64,1114,239,160,79,503,40.56,65.34,26.64,Malaysia
429886,Wihan Lubbe,LHB,79,1695,1311,129.29,81,1020,220,150,70,528,40.27,60.18,20.93,South Africa
520551,Arron Lilley,RHB,86,1688,1144,147.55,79,1082,236,167,69,394,34.44,64.1,21.37,England
851403,Venkatesh Iyer,LHB,62,1683,1214,138.63,52,1076,233,161,72,447,36.82,63.93,32.37,India
794707,Dipendra Singh Airee,RHB,61,1680,1156,145.33,49,940,201,133,68,339,29.33,55.95,34.29,Nepal
410765,Nurul Hasan,RHB,125,1676,1385,121.01,85,834,180,123,57,464,33.5,49.76,19.72,Bangladesh
300628,Dinesh Chandimal,RHB,74,1675,1454,115.2,63,898,206,169,37,574,39.48,53.61,26.59,Sri Lanka
784369,Avishka Fernando,RHB,77,1658,1331,124.57,71,1012,217,145,72,551,41.4,61.04,23.35,Sri Lanka
1028655,Pathum Nissanka,RHB,63,1653,1405,117.65,63,866,200,167,33,538,38.29,52.39,26.24,Sri Lanka
388802,Tom Latham,LHB,56,1651,1260,131.03,53,932,204,146,58,430,34.13,56.45,31.15,New Zealand
345821,Danushka Gunathilaka,LHB,71,1647,1310,125.73,72,1020,233,189,44,546,41.68,61.93,22.88,Sri Lanka
699723,Grant Roelofsen,RHB,56,1636,1281,127.71,51,930,209,162,47,484,37.78,56.85,32.08,South Africa
444970,Jimmy Peirson,RHB,90,1635,1332,122.75,72,794,180,143,37,458,34.38,48.56,22.71,Australia
303669,Joe Root,RHB,54,1629,1234,132.01,43,840,196,168,28,359,29.09,51.57,37.88,England
665053,Zak Crawley,RHB,63,1625,1208,134.52,59,988,225,181,44,466,38.58,60.8,27.54,England
928057,Lorcan Tucker,RHB,86,1620,1271,127.46,77,870,197,156,41,446,35.09,53.7,21.04,Ireland
698189,Wiaan Mulder,RHB,70,1618,1199,134.95,54,868,189,133,56,378,31.53,53.65,29.96,South Africa
350629,Nizakat Khan,RHB,81,1618,1327,121.93,81,846,190,147,43,481,36.25,52.29,19.98,Hong Kong
361700,David Lloyd,RHB,68,1611,1207,133.47,64,998,227,182,45,440,36.45,61.95,25.17,England
539304,Babar Hayat,RHB,63,1606,1195,134.39,58,972,194,96,98,459,38.41,60.52,27.69,Hong Kong
333780,Nic Maddinson,LHB,94,1605,1341,119.69,85,958,203,130,73,581,43.33,59.69,18.88,Australia
300617,Rony Talukdar,RHB,82,1596,1288,123.91,79,990,222,171,51,565,43.87,62.03,20.2,Bangladesh
52917,Denesh Ramdin,RHB,87,1593,1448,110.01,65,760,160,100,60,538,37.15,47.71,24.51,West Indies
460079,Miles Hammond,LHB,80,1592,1188,134.01,78,1106,244,179,65,535,45.03,69.47,20.41,England
550235,Tom Curran,RHB,112,1588,1108,143.32,74,918,200,141,59,356,32.13,57.81,21.46,England
243944,Alex Blake,LHB,91,1585,1143,138.67,73,904,189,115,74,385,33.68,57.03,21.71,England
4818,Mark Cosgrove,LHB,64,1582,1213,130.42,56,912,211,177,34,409,33.72,57.65,28.25,Australia
1099379,Gareth Delany,RHB,85,1580,1128,140.07,70,998,212,137,75,435,38.56,63.16,22.57,Ireland
440780,Keaton Jennings,LHB,63,1577,1265,124.66,45,722,165,134,31,401,31.7,45.78,35.04,England
568276,Imam-ul-Haq,LHB,59,1577,1272,123.98,54,802,185,154,31,404,31.76,50.86,29.2,Pakistan
547749,Will Young,RHB,57,1572,1143,137.53,56,906,192,123,69,373,32.63,57.63,28.07,New Zealand
277911,George Worker,LHB,67,1568,1242,126.25,66,996,219,159,60,526,42.35,63.52,23.76,New Zealand
595267,Matthew Breetzke,RHB,62,1567,1184,132.35,53,980,217,161,56,459,38.77,62.54,29.57,South Africa
326968,Michael Bracewell,LHB,70,1566,1122,139.57,53,914,194,125,69,389,34.67,58.37,29.55,New Zealand
519070,Gerhard Erasmus,RHB,75,1565,1316,118.92,59,814,175,118,57,513,38.98,52.01,26.53,Namibia
288211,Umar Amin,LHB,62,1562,1317,118.6,57,906,203,156,47,525,39.86,58.0,27.4,Pakistan
18048,Chris Nash,RHB,50,1557,1154,134.92,46,980,223,179,44,424,36.74,62.94,33.85,England
219885,Tom Cooper,RHB,87,1555,1250,124.4,74,844,187,139,48,477,38.16,54.28,21.01,Netherlands
486672,Theunis de Bruyn,RHB,64,1551,1181,131.33,51,880,194,142,52,421,35.65,56.74,30.41,South Africa
495964,Ryan Burl,LHB,92,1550,1312,118.14,62,828,173,105,68,509,38.8,53.42,25.0,Zimbabwe
1079434,Riyan Parag,RHB,66,1544,1110,139.1,51,928,191,109,82,374,33.69,60.1,30.27,India
297602,Jack Taylor,RHB,87,1543,1127,136.91,65,866,187,128,59,343,30.43,56.12,23.74,England
723105,Rinku Singh,LHB,59,1542,993,155.29,40,964,202,124,78,288,29.0,62.52,38.55,India
481875,George Linde,LHB,107,1537,1135,135.42,83,820,169,97,72,371,32.69,53.35,18.52,South Africa
585083,Zeeshan Maqsood,LHB,61,1526,1212,125.91,52,968,213,155,58,495,40.84,63.43,29.35,Oman
681117,Faheem Ashraf,LHB,128,1523,1095,139.09,88,962,200,119,81,403,36.8,63.16,17.31,Pakistan
15348,James Hildreth,RHB,68,1522,1156,131.66,58,816,183,141,42,365,31.57,53.61,26.24,England
302845,Tony Ura,RHB,53,1521,974,156.16,45,996,206,120,86,349,35.83,65.48,33.8,Papua New Guinea
772293,Michael Pepper,RHB,67,1520,1044,145.59,58,1020,228,174,54,398,38.12,67.11,26.21,England
11770,Varun Chopra,RHB,52,1509,1167,129.31,47,836,181,125,56,396,33.93,55.4,32.11,England
784367,Charith Asalanka,LHB,72,1505,1209,124.48,66,870,184,117,67,467,38.63,57.81,22.8,Sri Lanka
47850,Roelof van der Merwe,RHB,120,1500,1075,139.53,68,784,170,118,52,296,27.53,52.27,22.06,Netherlands
320652,Asghar Afghan,RHB,66,1478,1226,120.55,63,874,177,94,83,503,41.03,59.13,23.46,Afghanistan
24611,William Porterfield,LHB,65,1475,1265,116.6,53,800,178,134,44,512,40.47,54.24,27.83,Ireland
641387,Max Holden,LHB,63,1470,1016,144.69,56,930,212,171,41,351,34.55,63.27,26.25,England
327830,Dwaine Pretorius,RHB,102,1466,1095,133.88,81,850,175,100,75,408,37.26,57.98,18.1,South Africa
28763,Gautam Gambhir,LHB,52,1466,1217,120.46,48,810,192,171,21,446,36.65,55.25,30.54,India
41140,Khurram Manzoor,RHB,51,1459,1155,126.32,50,908,211,179,32,451,39.05,62.23,29.18,Pakistan
307639,Ahmad Faiz,RHB,59,1455,1163,125.11,53,794,171,116,55,417,35.86,54.57,27.45,Malaysia
748793,Joe Weatherley,RHB,62,1455,1119,130.03,52,718,158,115,43,336,30.03,49.35,27.98,England
437927,Stephan Baard,RHB,58,1453,1258,115.5,52,794,178,137,41,544,43.24,54.65,27.94,Namibia
32242,Parthiv Patel,LHB,61,1443,1071,134.73,61,938,219,188,31,419,39.12,65.0,23.66,India
477021,Vijay Shankar,RHB,70,1427,1079,132.25,52,784,167,109,58,355,32.9,54.94,27.44,India
526021,Cole McConchie,RHB,71,1422,1137,125.07,59,698,155,116,39,387,34.04,49.09,24.1,New Zealand
49764,Angelo Mathews,RHB,70,1406,1150,122.26,56,742,160,109,51,407,35.39,52.77,25.11,Sri Lanka
629063,Mehidy Hasan Miraz,RHB,92,1404,1156,121.45,78,804,175,123,52,461,39.88,57.26,18.0,Bangladesh
398506,Mandeep Singh,RHB,75,1404,1087,129.16,58,750,167,126,41,371,34.13,53.42,24.21,India
547764,Cam Fletcher,RHB,57,1389,1021,136.04,34,692,144,86,58,283,27.72,49.82,40.85,New Zealand
1072488,Rohit Paudel,RHB,51,1387,1056,131.34,42,742,163,118,45,352,33.33,53.5,33.02,Nepal
348034,George Dockrell,RHB,98,1387,1004,138.15,64,766,162,103,59,313,31.18,55.23,21.67,Ireland
348016,Irfan Karim,LHB,51,1381,1319,104.7,35,614,143,122,21,533,40.41,44.46,39.46,Kenya
381329,Beau Webster,RHB,59,1380,1152,119.79,44,636,137,93,44,398,34.55,46.09,31.36,Australia
451782,James Fuller,RHB,98,1378,989,139.33,75,704,148,92,56,284,28.72,51.09,18.37,England
24609,Gary Wilson,RHB,80,1375,1208,113.82,70,630,145,120,25,430,35.6,45.82,19.64,Ireland
440517,Dane Cleaver,RHB,63,1373,1077,127.48,55,780,177,141,36,399,37.05,56.81,24.96,New Zealand
297617,Adam Wheater,RHB,68,1373,1035,132.66,64,738,171,144,27,334,32.27,53.75,21.45,England
722303,Matt Renshaw,LHB,66,1373,1077,127.48,57,652,144,106,38,349,32.4,47.49,24.09,Australia
50747,Upul Tharanga,LHB,45,1366,1012,134.98,42,868,191,139,52,398,39.33,63.54,32.52,Sri Lanka
499560,Patrick Kruger,RHB,62,1358,1050,129.33,54,856,186,130,56,447,42.57,63.03,25.15,South Africa
13983,Billy Godleman,LHB,62,1358,1169,116.17,58,678,152,117,35,418,35.76,49.93,23.41,England
647785,Sahibzada Farhan,RHB,54,1351,1142,118.3,48,778,174,133,41,471,41.24,57.59,28.15,Pakistan
55412,Craig Ervine,LHB,69,1350,1258,107.31,64,718,165,136,29,559,44.44,53.19,21.09,Zimbabwe
265564,Wayne Parnell,LHB,108,1350,1104,122.28,75,738,159,108,51,408,36.96,54.67,18.0,South Africa
23506,Alex Wakely,RHB,66,1346,1148,117.25,49,578,127,92,35,343,29.88,42.94,27.47,England
398439,Karun Nair,RHB,61,1345,1042,129.08,56,796,178,136,42,391,37.52,59.18,24.02,India
485216,Marco Marais,RHB,47,1345,912,147.48,39,898,189,118,71,327,35.86,66.77,34.49,South Africa
270484,James Faulkner,RHB,101,1345,1078,124.77,65,562,117,70,47,327,30.33,41.78,20.69,Australia
460756,Alex Lees,LHB,54,1338,1096,122.08,48,664,153,127,26,383,34.95,49.63,27.88,England
940593,Aqib Ilyas,RHB,46,1318,1002,131.54,39,794,172,119,53,378,37.72,60.24,33.79,Oman
381030,Gihahn Cloete,LHB,55,1310,1105,118.55,51,808,189,163,26,492,44.52,61.68,25.69,South Africa
1070665,Dewald Brevis,RHB,57,1308,936,139.74,55,880,175,85,90,392,41.88,67.28,23.78,South Africa
772361,Sam Harper,RHB,70,1303,972,134.05,67,730,159,112,47,351,36.11,56.02,19.45,Australia
429754,Niroshan Dickwella,LHB,70,1290,956,134.94,67,830,192,161,31,389,40.69,64.34,19.25,Sri Lanka
596099,Dean Foxcroft,RHB,41,1283,1018,126.03,38,700,153,109,44,364,35.76,54.56,33.76,New Zealand
21577,Peter Trego,RHB,62,1278,960,133.12,57,834,188,147,41,370,38.54,65.26,22.42,England
1161024,Prabhsimran Singh,RHB,53,1268,896,141.52,50,904,194,130,64,393,43.86,71.29,25.36,India
439952,Chris Morris,RHB,100,1265,859,147.26,71,728,150,86,64,256,29.8,57.55,17.82,South Africa
25056,Assad Vala,LHB,54,1264,1059,119.36,50,676,151,115,36,411,38.81,53.48,25.28,Papua New Guinea
928015,Josh Clarkson,RHB,58,1264,869,145.45,46,716,145,77,68,260,29.92,56.65,27.48,New Zealand
787073,Chris Green,RHB,123,1262,960,131.46,82,602,133,98,35,298,31.04,47.7,15.39,Australia
922941,Abdullah Shafique,RHB,48,1258,959,131.18,45,708,156,114,42,329,34.31,56.28,27.96,Pakistan
494581,Rahkeem Cornwall,RHB,58,1258,802,156.86,53,1028,206,104,102,388,48.38,81.72,23.74,West Indies
465793,Dhananjaya de Silva,RHB,67,1252,1041,120.27,58,634,141,106,35,380,36.5,50.64,21.59,Sri Lanka
470699,Ben Cooper,LHB,49,1249,972,128.5,45,724,161,121,40,370,38.07,57.97,27.76,Netherlands
559062,Nick Kelly,LHB,56,1244,970,128.25,53,800,175,125,50,419,43.2,64.31,23.47,New Zealand
307756,Jatinder Singh,RHB,56,1243,1112,111.78,50,612,142,120,22,423,38.04,49.24,24.86,Oman
391832,Roston Chase,RHB,56,1235,984,125.51,45,692,151,107,44,367,37.3,56.03,27.44,West Indies
602155,Tom Alsop,LHB,56,1234,1007,122.54,54,648,148,120,28,364,36.15,52.51,22.85,England
267455,Rakep Patel,RHB,49,1228,874,140.5,44,806,167,98,69,353,40.39,65.64,27.91,Kenya
532424,Sohail Akhtar,RHB,59,1225,974,125.77,48,770,166,113,53,397,40.76,62.86,25.52,Pakistan
24752,Collins Obuya,RHB,51,1221,1061,115.08,46,712,149,91,58,466,43.92,58.31,26.54,Kenya
43265,Sohail Tanvir,LHB,125,1218,1057,115.23,74,674,141,86,55,424,40.11,55.34,16.46,Pakistan
629059,Yasir Ali,RHB,60,1214,979,124.0,51,692,145,89,56,377,38.51,57.0,23.8,Bangladesh
1286455,Ivan Selemani,RHB,51,1213,800,151.62,48,928,197,127,70,376,47.0,76.5,25.27,Tanzania
417268,Matthew Cross,RHB,58,1212,1030,117.67,48,646,147,118,29,383,37.18,53.3,25.25,Scotland
760015,Ed Pollock,LHB,67,1210,771,156.94,60,890,187,116,71,311,40.34,73.55,20.17,England
36581,Neil Broom,RHB,48,1204,923,130.44,48,702,153,108,45,340,36.84,58.31,25.08,New Zealand
55814,Brendan Taylor,RHB,64,1202,998,120.44,56,686,158,131,27,369,36.97,57.07,21.46,Zimbabwe
316102,Craig Williams,RHB,53,1199,1036,115.73,46,624,138,102,36,417,40.25,52.04,26.07,Namibia
324260,Sarel Erwee,LHB,48,1196,946,126.43,42,776,174,134,40,424,44.82,64.88,28.48,South Africa
794713,Kushal Bhurtel,RHB,48,1191,914,130.31,42,780,171,123,48,390,42.67,65.49,28.36,Nepal
670013,Fabian Allen,RHB,90,1189,829,143.43,68,794,159,80,79,334,40.29,66.78,17.49,West Indies
562263,Robert O'Donnell,RHB,49,1184,910,130.11,36,648,144,108,36,296,32.53,54.73,32.89,New Zealand
1205559,Mohammad Haris,RHB,54,1181,800,147.62,50,796,173,121,52,294,36.75,67.4,23.62,Pakistan
1058514,Aasif Sheikh,RHB,48,1181,974,121.25,46,710,157,116,41,419,43.02,60.12,25.67,Nepal
17986,Steven Mullaney,RHB,84,1178,839,140.41,68,706,151,100,51,280,33.37,59.93,17.32,England
1129565,Riazat Ali Shah,RHB,46,1175,885,132.77,33,664,139,85,54,303,34.24,56.51,35.61,Uganda
1088608,Max Bryant,RHB,55,1175,849,138.4,52,774,172,129,43,347,40.87,65.87,22.6,Australia
25446,Kyle Coetzer,RHB,53,1173,911,128.76,52,758,172,137,35,392,43.03,64.62,22.56,Scotland
423838,Rahul Tewatia,LHB,73,1168,859,135.97,47,712,152,100,52,301,35.04,60.96,24.85,India
1151288,Sai Sudharsan,LHB,31,1163,859,135.39,24,618,138,105,33,250,29.1,53.14,48.46,India
1123428,Usman Khan,RHB,39,1159,814,142.38,35,760,172,136,36,295,36.24,65.57,33.11,Pakistan
318842,Khaya Zondo,RHB,53,1158,1015,114.09,39,506,112,83,29,341,33.6,43.7,29.69,South Africa
316397,Asad Shafiq,RHB,49,1154,924,124.89,49,658,155,136,19,340,36.8,57.02,23.55,Pakistan
529045,Jake Libby,RHB,45,1150,932,123.39,36,448,106,94,12,233,25.0,38.96,31.94,England
1198946,Ramesh Satheesan,RHB,33,1148,729,157.48,31,820,176,118,58,276,37.86,71.43,37.03,Romania
823703,Rajat Patidar,RHB,34,1147,726,157.99,33,750,152,81,71,223,30.72,65.39,34.76,India
510530,Jamie Overton,RHB,79,1145,682,167.89,56,752,153,83,70,215,31.52,65.68,20.45,England
833087,Mahedi Hasan,RHB,80,1141,953,119.73,66,702,149,96,53,409,42.92,61.52,17.29,Bangladesh
10656,Michael Carberry,LHB,40,1135,834,136.09,33,702,159,126,33,320,38.37,61.85,34.39,England
32498,Yusuf Pathan,RHB,58,1131,868,130.3,37,634,137,94,43,297,34.22,56.06,30.57,India
36084,Yuvraj Singh,LHB,60,1129,952,118.59,55,720,155,105,50,428,44.96,63.77,20.53,India
526462,Jonty Jenner,RHB,38,1123,853,131.65,30,616,132,88,44,312,36.58,54.85,37.43,Jersey
793467,Karim Janat,RHB,74,1115,903,123.48,60,638,132,77,55,357,39.53,57.22,18.58,Afghanistan
1124283,Aaron Hardie,RHB,50,1113,831,133.94,38,592,126,82,44,274,32.97,53.19,29.29,Australia
47015,Jacques Rudolph,LHB,39,1107,914,121.12,29,572,136,122,14,310,33.92,51.67,38.17,South Africa
1233044,Varun Thamotharam,LHB,48,1107,771,143.58,42,700,143,79,64,294,38.13,63.23,26.36,Malta
459761,Ben Raine,LHB,72,1106,822,134.55,56,630,130,75,55,305,37.1,56.96,19.75,England
233528,Roger Mukasa,RHB,53,1102,914,120.57,49,712,159,121,38,423,46.28,64.61,22.49,Uganda
230555,Shamarh Brooks,RHB,51,1101,879,125.26,49,620,131,83,48,344,39.14,56.31,22.47,West Indies
318339,Samiullah Shinwari,RHB,52,1101,902,122.06,46,616,130,82,48,336,37.25,55.95,23.93,Afghanistan
277390,Pieter Malan,RHB,39,1095,902,121.4,34,614,135,98,37,355,39.36,56.07,32.21,South Africa
1167770,Meet Bhavsar,LHB,41,1091,802,136.03,36,602,132,95,37,269,33.54,55.18,30.31,Kuwait
921509,Ibrahim Zadran,RHB,46,1091,1013,107.7,39,540,121,93,28,420,41.46,49.5,27.97,Afghanistan
373696,Mominul Haque,LHB,54,1090,1022,106.65,51,558,130,111,19,435,42.56,51.19,21.37,Bangladesh
459754,Lewis Hill,RHB,69,1088,868,125.35,60,574,125,88,37,313,36.06,52.76,18.13,England
46270,Johann Myburgh,RHB,43,1087,737,147.49,38,714,160,123,37,261,35.41,65.69,28.61,South Africa
302269,Chris Dent,LHB,44,1083,760,142.5,39,682,155,124,31,269,35.39,62.97,27.77,England
595004,Kyle Verreynne,RHB,47,1083,787,137.61,39,580,127,91,36,234,29.73,53.55,27.77,South Africa
711559,Usman Ghani,RHB,46,1077,989,108.9,41,600,134,102,32,435,43.98,55.71,26.27,Afghanistan
498582,Jason Smith,RHB,50,1077,886,121.56,42,452,96,62,34,286,32.28,41.97,25.64,South Africa
211032,Karl Brown,RHB,45,1076,841,127.94,41,622,138,103,35,320,38.05,57.81,26.24,England
8291,Cameron White,RHB,46,1070,945,113.23,38,508,109,73,36,350,37.04,47.48,28.16,Australia
429809,Ravija Sandaruwan,RHB,45,1069,775,137.94,47,712,150,94,56,336,43.35,66.6,22.74,Kuwait
485379,Andries Gous,RHB,40,1068,774,137.98,36,680,148,104,44,317,40.96,63.67,29.67,United States of America
17970,Daryl Mitchell,RHB,57,1065,897,118.73,44,466,112,103,9,297,33.11,43.76,24.2,England
721867,Jitesh Sharma,RHB,53,1064,714,149.02,47,712,148,88,60,268,37.54,66.92,22.64,India
5674,Brad Hodge,RHB,43,1063,806,131.89,30,596,124,74,50,283,35.11,56.07,35.43,Australia
553821,JJ Smit,RHB,59,1062,711,149.37,32,642,127,60,67,226,31.79,60.45,33.19,Namibia
452472,Anshy Rath,LHB,47,1061,968,109.61,44,514,122,109,13,385,39.77,48.44,24.11,Hong Kong
222320,Christiaan Jonker,RHB,56,1060,804,131.84,40,596,126,80,46,283,35.2,56.23,26.5,South Africa
595921,Curtis Campher,RHB,64,1056,790,133.67,51,560,121,83,38,271,34.3,53.03,20.71,Ireland
787987,Marnus Labuschagne,RHB,40,1053,833,126.41,40,502,115,94,21,259,31.09,47.67,26.32,Australia
1178586,Vriitya Aravind,RHB,43,1052,936,112.39,36,558,128,105,23,394,42.09,53.04,29.22,United Arab Emirates
270135,Ariful Haque,RHB,73,1052,896,117.41,54,464,99,65,34,308,34.38,44.11,19.48,Bangladesh
505120,Ashton Agar,LHB,87,1048,925,113.3,63,494,103,62,41,351,37.95,47.14,16.63,Australia
1093669,Muhammad Tanveer,RHB,32,1048,757,138.44,25,672,135,69,66,284,37.52,64.12,41.92,Qatar
327832,Mangaliso Mosehle,RHB,64,1041,852,122.18,48,544,114,70,44,309,36.27,52.26,21.69,South Africa
1151256,Orchide Tuyisenge,RHB,59,1040,975,106.67,54,584,133,107,26,476,48.82,56.15,19.26,Rwanda
300618,Nasir Hossain,RHB,58,1039,945,109.95,49,478,106,79,27,349,36.93,46.01,21.2,Bangladesh
408413,Rob Keogh,RHB,55,1031,860,119.88,38,424,98,82,16,243,28.26,41.13,27.13,England
43590,Wahab Riaz,RHB,129,1026,784,130.87,84,612,129,81,48,308,39.29,59.65,12.21,Pakistan
248920,Devon Thomas,RHB,60,1022,853,119.81,54,612,131,87,44,370,43.38,59.88,18.93,West Indies
429800,Kendel Kadowaki-Fleming,LHB,25,1022,646,158.2,25,678,138,75,63,230,35.6,66.34,40.88,Japan
498585,David Bedingham,RHB,51,1020,789,129.28,50,534,114,75,39,253,32.07,52.35,20.4,South Africa
355266,Craig Cachopa,RHB,44,1019,739,137.89,36,600,125,75,50,236,31.94,58.88,28.31,New Zealand
232491,Anwar Ali,RHB,89,1019,716,142.32,59,592,121,67,54,236,32.96,58.1,17.27,Pakistan
737833,Kiran Carlson,RHB,54,1018,737,138.13,51,622,135,94,41,274,37.18,61.1,19.96,England
1107568,Joe Cracknell,RHB,43,1016,763,133.16,40,642,144,111,33,302,39.58,63.19,25.4,England
307808,Rohan Mustafa,LHB,58,1013,847,119.6,51,592,135,109,26,358,42.27,58.44,19.86,United Arab Emirates
562281,Aneurin Donald,RHB,59,1009,755,133.64,54,620,140,110,30,294,38.94,61.45,18.69,England
677077,Romario Shepherd,RHB,76,1007,667,150.97,48,698,136,59,77,264,39.58,69.31,20.98,West Indies
887207,Ollie Pope,RHB,42,1002,739,135.59,33,464,109,95,14,187,25.3,46.31,30.36,England
333000,Peter Moor,RHB,44,1001,753,132.93,40,654,131,66,65,315,41.83,65.33,25.02,Ireland
1096092,Jamie Smith,RHB,55,1000,800,125.0,44,532,118,88,30,276,34.5,53.2,22.73,England
43121,Shaiman Anwar,RHB,32,998,800,124.75,30,562,119,76,43,308,38.5,56.31,33.27,United Arab Emirates
266268,Pite van Biljon,RHB,54,995,802,124.06,44,540,114,72,42,303,37.78,54.27,22.61,South Africa
550209,Wesley Marshall,RHB,45,993,688,144.33,42,668,153,125,28,277,40.26,67.27,23.64,South Africa
296167,Abhik Patwa,RHB,36,993,799,124.28,33,660,149,117,32,364,45.56,66.47,30.09,Tanzania
318788,Haris Sohail,LHB,52,992,878,112.98,45,482,106,77,29,328,37.36,48.59,22.04,Pakistan
663613,Saif Zaib,LHB,49,991,729,135.94,40,576,128,96,32,241,33.06,58.12,24.78,England
533870,Nick Larkin,RHB,46,988,807,122.43,32,498,116,99,17,286,35.44,50.4,30.88,Australia
677081,Keemo Paul,RHB,78,987,779,126.7,50,604,118,52,66,334,42.88,61.2,19.74,West Indies
